localidad,provincia,idproducto,producto,precio,fecha_vigencia,idempresabandera,empresabandera,latitud,longitud
9 de abril,buenos aires,3,nafta premium de mas de 95 ron,1378,2024-10-07 13:53:00,26,axion,-34.74212,-58.49545
lomas del mirador,buenos aires,19,gas oil grado 2,1180,2024-10-07 13:54:00,26,axion,-34.663147,-58.538452
lomas del mirador,buenos aires,19,gas oil grado 2,1180,2024-10-07 13:54:00,26,axion,-34.663147,-58.538452
lomas del mirador,buenos aires,2,nafta super entre 92 y 95 ron,1144,2024-10-07 13:55:00,26,axion,-34.663147,-58.538452
lomas del mirador,buenos aires,3,nafta premium de mas de 95 ron,1387,2024-10-07 13:55:00,26,axion,-34.663147,-58.538452
lomas del mirador,buenos aires,3,nafta premium de mas de 95 ron,1387,2024-10-07 13:55:00,26,axion,-34.663147,-58.538452
lomas del mirador,buenos aires,21,gas oil grado 3,1381,2024-10-07 13:55:00,26,axion,-34.663147,-58.538452
lomas del mirador,buenos aires,21,gas oil grado 3,1381,2024-10-07 13:55:00,26,axion,-34.663147,-58.538452
lomas del mirador,buenos aires,2,nafta super entre 92 y 95 ron,1144,2024-10-07 13:55:00,26,axion,-34.663147,-58.538452
cordoba,cordoba,6,gnc,629,2024-10-07 14:06:00,1,blanca,-31.43033,-64.167846
cordoba,cordoba,6,gnc,629,2024-10-07 14:06:00,1,blanca,-31.43033,-64.167846
santiago del estero,santiago del estero,6,gnc,659,2024-10-08 11:26:00,29,gulf,-27.79255,-64.27071
santiago del estero,santiago del estero,6,gnc,659,2024-10-08 11:26:00,29,gulf,-27.79255,-64.27071
la banda,santiago del estero,6,gnc,659,2024-10-08 11:27:00,1,blanca,-27.730365,-64.244563
la banda,santiago del estero,6,gnc,659,2024-10-08 11:27:00,1,blanca,-27.730365,-64.244563
canuelas,buenos aires,6,gnc,700,2024-10-08 14:22:00,26,axion,-35.026991,-58.744459
canuelas,buenos aires,6,gnc,700,2024-10-08 14:22:00,26,axion,-35.026991,-58.744459
san juan,san juan,19,gas oil grado 2,1137,2024-10-09 12:17:00,28,puma,-31.52039,-68.56756
san juan,san juan,19,gas oil grado 2,1137,2024-10-09 12:17:00,28,puma,-31.52039,-68.56756
san juan,san juan,21,gas oil grado 3,1348,2024-10-09 12:17:00,28,puma,-31.52039,-68.56756
san juan,san juan,21,gas oil grado 3,1348,2024-10-09 12:17:00,28,puma,-31.52039,-68.56756
san juan,san juan,2,nafta super entre 92 y 95 ron,1109,2024-10-09 12:18:00,28,puma,-31.52039,-68.56756
san juan,san juan,3,nafta premium de mas de 95 ron,1362,2024-10-09 12:18:00,28,puma,-31.52039,-68.56756
san juan,san juan,3,nafta premium de mas de 95 ron,1362,2024-10-09 12:18:00,28,puma,-31.52039,-68.56756
san juan,san juan,2,nafta super entre 92 y 95 ron,1109,2024-10-09 12:18:00,28,puma,-31.52039,-68.56756
martin coronado,buenos aires,6,gnc,499,2024-10-09 14:01:00,4,shell,-34.58477,-58.60418
martin coronado,buenos aires,6,gnc,499,2024-10-09 14:01:00,4,shell,-34.58477,-58.60418
3 de febrero,buenos aires,6,gnc,499,2024-10-09 14:13:00,4,shell,-34.57475,-58.59721
3 de febrero,buenos aires,6,gnc,499,2024-10-09 14:13:00,4,shell,-34.57475,-58.59721
piedra del aguila,neuquen,21,gas oil grado 3,1409,2024-10-09 14:27:00,28,puma,-40.052771,-70.080911
piedra del aguila,neuquen,19,gas oil grado 2,1140,2024-10-09 14:27:00,28,puma,-40.052771,-70.080911
piedra del aguila,neuquen,21,gas oil grado 3,1409,2024-10-09 14:27:00,28,puma,-40.052771,-70.080911
piedra del aguila,neuquen,19,gas oil grado 2,1140,2024-10-09 14:27:00,28,puma,-40.052771,-70.080911
piedra del aguila,neuquen,2,nafta super entre 92 y 95 ron,908,2024-10-09 14:28:00,28,puma,-40.052771,-70.080911
piedra del aguila,neuquen,3,nafta premium de mas de 95 ron,1131,2024-10-09 14:28:00,28,puma,-40.052771,-70.080911
piedra del aguila,neuquen,3,nafta premium de mas de 95 ron,1131,2024-10-09 14:28:00,28,puma,-40.052771,-70.080911
piedra del aguila,neuquen,6,gnc,750,2024-10-09 14:28:00,28,puma,-40.052771,-70.080911
piedra del aguila,neuquen,2,nafta super entre 92 y 95 ron,908,2024-10-09 14:28:00,28,puma,-40.052771,-70.080911
piedra del aguila,neuquen,6,gnc,750,2024-10-09 14:28:00,28,puma,-40.052771,-70.080911
choele choel,rio negro,19,gas oil grado 2,912,2024-10-15 08:21:00,26,axion,-39.27121,-65.67066
choele choel,rio negro,19,gas oil grado 2,912,2024-10-15 08:21:00,26,axion,-39.27121,-65.67066
choele choel,rio negro,21,gas oil grado 3,1413,2024-10-15 08:21:00,26,axion,-39.27121,-65.67066
choele choel,rio negro,21,gas oil grado 3,1413,2024-10-15 08:21:00,26,axion,-39.27121,-65.67066
choele choel,rio negro,3,nafta premium de mas de 95 ron,1134,2024-10-15 08:22:00,26,axion,-39.27121,-65.67066
choele choel,rio negro,3,nafta premium de mas de 95 ron,1134,2024-10-15 08:22:00,26,axion,-39.27121,-65.67066
choele choel,rio negro,6,gnc,650,2024-10-15 08:22:00,26,axion,-39.27121,-65.67066
choele choel,rio negro,6,gnc,650,2024-10-15 08:22:00,26,axion,-39.27121,-65.67066
choele choel,rio negro,2,nafta super entre 92 y 95 ron,912,2024-10-15 08:23:00,26,axion,-39.27121,-65.67066
choele choel,rio negro,2,nafta super entre 92 y 95 ron,912,2024-10-15 08:23:00,26,axion,-39.27121,-65.67066
villa gobernador galvez,santa fe,19,gas oil grado 2,1162,2024-10-16 09:45:00,29,gulf,-33.024506,-60.63739
villa gobernador galvez,santa fe,19,gas oil grado 2,1162,2024-10-16 09:45:00,29,gulf,-33.024506,-60.63739
villa gobernador galvez,santa fe,21,gas oil grado 3,1375,2024-10-16 09:46:00,29,gulf,-33.024506,-60.63739
villa gobernador galvez,santa fe,21,gas oil grado 3,1375,2024-10-16 09:46:00,29,gulf,-33.024506,-60.63739
villa gobernador galvez,santa fe,3,nafta premium de mas de 95 ron,1376,2024-10-16 09:47:00,29,gulf,-33.024506,-60.63739
villa gobernador galvez,santa fe,3,nafta premium de mas de 95 ron,1376,2024-10-16 09:47:00,29,gulf,-33.024506,-60.63739
villa gobernador galvez,santa fe,2,nafta super entre 92 y 95 ron,1146,2024-10-16 09:47:00,29,gulf,-33.024506,-60.63739
villa gobernador galvez,santa fe,2,nafta super entre 92 y 95 ron,1146,2024-10-16 09:47:00,29,gulf,-33.024506,-60.63739
villa carlos paz,cordoba,19,gas oil grado 2,1173,2024-10-17 14:24:00,29,gulf,-31.41455,-64.50346
villa carlos paz,cordoba,19,gas oil grado 2,1173,2024-10-17 14:24:00,29,gulf,-31.41455,-64.50346
villa carlos paz,cordoba,21,gas oil grado 3,1369,2024-10-17 14:25:00,29,gulf,-31.41455,-64.50346
villa carlos paz,cordoba,2,nafta super entre 92 y 95 ron,1140,2024-10-17 14:25:00,29,gulf,-31.41455,-64.50346
villa carlos paz,cordoba,21,gas oil grado 3,1369,2024-10-17 14:25:00,29,gulf,-31.41455,-64.50346
villa carlos paz,cordoba,2,nafta super entre 92 y 95 ron,1140,2024-10-17 14:25:00,29,gulf,-31.41455,-64.50346
villa carlos paz,cordoba,3,nafta premium de mas de 95 ron,1370,2024-10-17 14:25:00,29,gulf,-31.41455,-64.50346
villa carlos paz,cordoba,3,nafta premium de mas de 95 ron,1370,2024-10-17 14:25:00,29,gulf,-31.41455,-64.50346
cordoba,cordoba,6,gnc,629,2024-10-17 14:41:00,1,blanca,-31.425334,-64.170018
cordoba,cordoba,6,gnc,629,2024-10-17 14:41:00,1,blanca,-31.425334,-64.170018
avellaneda,buenos aires,6,gnc,420,2024-10-22 12:47:00,1,blanca,-34.678802,-58.368274
avellaneda,buenos aires,6,gnc,420,2024-10-22 12:47:00,1,blanca,-34.678802,-58.368274
temperley,buenos aires,6,gnc,410,2024-10-22 12:49:00,1,blanca,-34.761144,-58.38582
temperley,buenos aires,6,gnc,410,2024-10-22 12:49:00,1,blanca,-34.761144,-58.38582
temperley,buenos aires,6,gnc,410,2024-10-22 12:50:00,1,blanca,-34.752318,-58.368684
temperley,buenos aires,6,gnc,410,2024-10-22 12:50:00,1,blanca,-34.752318,-58.368684
rafael calzada,buenos aires,6,gnc,420,2024-10-22 12:51:00,1,blanca,-34.777558,-58.348555
rafael calzada,buenos aires,6,gnc,420,2024-10-22 12:51:00,1,blanca,-34.777558,-58.348555
longchamps,buenos aires,6,gnc,430,2024-10-22 12:52:00,1,blanca,-34.855646,-58.387105
longchamps,buenos aires,6,gnc,430,2024-10-22 12:52:00,1,blanca,-34.855646,-58.387105
luis guillon,buenos aires,6,gnc,429,2024-10-22 12:53:00,1,blanca,-34.803653,-58.440986
luis guillon,buenos aires,6,gnc,429,2024-10-22 12:53:00,1,blanca,-34.803653,-58.440986
bernal,buenos aires,6,gnc,420,2024-10-22 12:54:00,1,blanca,-34.736445,-58.322867
bernal,buenos aires,6,gnc,420,2024-10-22 12:54:00,1,blanca,-34.736445,-58.322867
capital federal,capital federal,19,gas oil grado 2,1172,2024-10-23 11:21:00,26,axion,-34.653138,-58.473356
capital federal,capital federal,19,gas oil grado 2,1172,2024-10-23 11:21:00,26,axion,-34.653138,-58.473356
capital federal,capital federal,21,gas oil grado 3,1367,2024-10-23 11:22:00,26,axion,-34.653138,-58.473356
capital federal,capital federal,21,gas oil grado 3,1367,2024-10-23 11:22:00,26,axion,-34.653138,-58.473356
capital federal,capital federal,2,nafta super entre 92 y 95 ron,1087,2024-10-23 11:23:00,26,axion,-34.653138,-58.473356
capital federal,capital federal,3,nafta premium de mas de 95 ron,1339,2024-10-23 11:23:00,26,axion,-34.653138,-58.473356
capital federal,capital federal,2,nafta super entre 92 y 95 ron,1087,2024-10-23 11:23:00,26,axion,-34.653138,-58.473356
capital federal,capital federal,3,nafta premium de mas de 95 ron,1339,2024-10-23 11:23:00,26,axion,-34.653138,-58.473356
los cardales,buenos aires,3,nafta premium de mas de 95 ron,1373,2024-11-01 00:00:00,29,gulf,-34.318365,-58.987519
san salvador de jujuy,jujuy,21,gas oil grado 3,1320,2024-11-01 00:00:00,1,blanca,-24.209916,-65.280346
san antonio oeste,rio negro,19,gas oil grado 2,1148,2024-11-01 00:00:00,2,ypf,-40.7145464655919,-65.0059249385652
wheelwright,santa fe,21,gas oil grado 3,1386,2024-11-01 00:00:00,1,blanca,-33.791755919248,-61.2066785958557
villa gobernador galvez,santa fe,19,gas oil grado 2,1187,2024-11-01 00:00:00,2,ypf,-33.019108,-60.618525
villa gobernador galvez,santa fe,19,gas oil grado 2,1187,2024-11-01 00:00:00,2,ypf,-33.019108,-60.618525
wheelwright,santa fe,3,nafta premium de mas de 95 ron,1400,2024-11-01 00:00:00,1,blanca,-33.791755919248,-61.2066785958557
wheelwright,santa fe,21,gas oil grado 3,1386,2024-11-01 00:00:00,1,blanca,-33.791755919248,-61.2066785958557
wheelwright,santa fe,2,nafta super entre 92 y 95 ron,1167,2024-11-01 00:00:00,1,blanca,-33.791755919248,-61.2066785958557
los cardales,buenos aires,19,gas oil grado 2,1137,2024-11-01 00:00:00,29,gulf,-34.318365,-58.987519
lujan de cuyo,mendoza,21,gas oil grado 3,1396,2024-11-01 00:00:00,4,shell,-33.033237,-68.878061
rivadavia,san juan,19,gas oil grado 2,1169,2024-11-01 00:00:00,2,ypf,-31.5554066292676,-68.5675751393672
rivadavia,san juan,19,gas oil grado 2,1169,2024-11-01 00:00:00,2,ypf,-31.5554066292676,-68.5675751393672
lujan de cuyo,mendoza,21,gas oil grado 3,1396,2024-11-01 00:00:00,4,shell,-33.033237,-68.878061
los cardales,buenos aires,21,gas oil grado 3,1379,2024-11-01 00:00:00,29,gulf,-34.318365,-58.987519
los cardales,buenos aires,2,nafta super entre 92 y 95 ron,1114,2024-11-01 00:00:00,29,gulf,-34.318365,-58.987519
los cardales,buenos aires,2,nafta super entre 92 y 95 ron,1114,2024-11-01 00:00:00,29,gulf,-34.318365,-58.987519
los cardales,buenos aires,21,gas oil grado 3,1379,2024-11-01 00:00:00,29,gulf,-34.318365,-58.987519
san martin,mendoza,19,gas oil grado 2,1145,2024-11-01 00:00:00,2,ypf,-33.070127,-68.480762
san martin,mendoza,19,gas oil grado 2,1145,2024-11-01 00:00:00,2,ypf,-33.070127,-68.480762
los cardales,buenos aires,19,gas oil grado 2,1137,2024-11-01 00:00:00,29,gulf,-34.318365,-58.987519
lujan de cuyo,mendoza,2,nafta super entre 92 y 95 ron,1117,2024-11-01 00:00:00,4,shell,-33.033237,-68.878061
lujan de cuyo,mendoza,2,nafta super entre 92 y 95 ron,1117,2024-11-01 00:00:00,4,shell,-33.033237,-68.878061
san antonio oeste,rio negro,19,gas oil grado 2,1148,2024-11-01 00:00:00,2,ypf,-40.7145464655919,-65.0059249385652
lujan de cuyo,mendoza,3,nafta premium de mas de 95 ron,1370,2024-11-01 00:00:00,4,shell,-33.033237,-68.878061
los cardales,buenos aires,3,nafta premium de mas de 95 ron,1373,2024-11-01 00:00:00,29,gulf,-34.318365,-58.987519
wheelwright,santa fe,3,nafta premium de mas de 95 ron,1400,2024-11-01 00:00:00,1,blanca,-33.791755919248,-61.2066785958557
quines,san luis,19,gas oil grado 2,1169,2024-11-01 00:00:00,2,ypf,-32.249488,-65.80588
quines,san luis,19,gas oil grado 2,1169,2024-11-01 00:00:00,2,ypf,-32.249488,-65.80588
wheelwright,santa fe,19,gas oil grado 2,1187,2024-11-01 00:00:00,1,blanca,-33.791755919248,-61.2066785958557
lujan de cuyo,mendoza,3,nafta premium de mas de 95 ron,1370,2024-11-01 00:00:00,4,shell,-33.033237,-68.878061
san salvador de jujuy,jujuy,21,gas oil grado 3,1370,2024-11-01 00:00:00,1,blanca,-24.209916,-65.280346
wheelwright,santa fe,19,gas oil grado 2,1187,2024-11-01 00:00:00,1,blanca,-33.791755919248,-61.2066785958557
wheelwright,santa fe,2,nafta super entre 92 y 95 ron,1167,2024-11-01 00:00:00,1,blanca,-33.791755919248,-61.2066785958557
rosario,santa fe,2,nafta super entre 92 y 95 ron,1216,2024-11-01 09:09:00,4,shell,-32.923697,-60.679156
rosario,santa fe,2,nafta super entre 92 y 95 ron,1216,2024-11-01 09:09:00,4,shell,-32.923697,-60.679156
rosario,santa fe,19,gas oil grado 2,1236,2024-11-01 09:10:00,4,shell,-32.923697,-60.679156
rosario,santa fe,19,gas oil grado 2,1236,2024-11-01 09:10:00,4,shell,-32.923697,-60.679156
rosario,santa fe,3,nafta premium de mas de 95 ron,1462,2024-11-01 09:10:00,4,shell,-32.923697,-60.679156
rosario,santa fe,3,nafta premium de mas de 95 ron,1462,2024-11-01 09:10:00,4,shell,-32.923697,-60.679156
rosario,santa fe,21,gas oil grado 3,1455,2024-11-01 09:11:00,4,shell,-32.923697,-60.679156
rosario,santa fe,21,gas oil grado 3,1455,2024-11-01 09:11:00,4,shell,-32.923697,-60.679156
adrogue,buenos aires,6,gnc,429,2024-11-01 09:22:00,2,ypf,-34.80916,-58.38886
adrogue,buenos aires,6,gnc,429,2024-11-01 09:22:00,2,ypf,-34.80916,-58.38886
oliva,cordoba,19,gas oil grado 2,1236,2024-11-01 10:18:00,4,shell,-32.039467,-63.571717
oliva,cordoba,19,gas oil grado 2,1236,2024-11-01 10:18:00,4,shell,-32.039467,-63.571717
oliva,cordoba,21,gas oil grado 3,1435,2024-11-01 10:19:00,4,shell,-32.039467,-63.571717
oliva,cordoba,3,nafta premium de mas de 95 ron,1448,2024-11-01 10:19:00,4,shell,-32.039467,-63.571717
oliva,cordoba,2,nafta super entre 92 y 95 ron,1199,2024-11-01 10:19:00,4,shell,-32.039467,-63.571717
oliva,cordoba,21,gas oil grado 3,1435,2024-11-01 10:19:00,4,shell,-32.039467,-63.571717
oliva,cordoba,3,nafta premium de mas de 95 ron,1448,2024-11-01 10:19:00,4,shell,-32.039467,-63.571717
oliva,cordoba,2,nafta super entre 92 y 95 ron,1199,2024-11-01 10:19:00,4,shell,-32.039467,-63.571717
lujan de cuyo,mendoza,6,gnc,550,2024-11-01 10:53:00,4,shell,-33.033237,-68.878061
lujan de cuyo,mendoza,6,gnc,550,2024-11-01 10:53:00,4,shell,-33.033237,-68.878061
lujan de cuyo,mendoza,19,gas oil grado 2,1191,2024-11-01 10:55:00,4,shell,-33.033237,-68.878061
lujan de cuyo,mendoza,19,gas oil grado 2,1191,2024-11-01 10:55:00,4,shell,-33.033237,-68.878061
san miguel,buenos aires,2,nafta super entre 92 y 95 ron,1104,2024-11-01 12:13:00,26,axion,-34.534353,-58.72247
san miguel,buenos aires,2,nafta super entre 92 y 95 ron,1104,2024-11-01 12:13:00,26,axion,-34.534353,-58.72247
san miguel,buenos aires,3,nafta premium de mas de 95 ron,1380,2024-11-01 12:14:00,26,axion,-34.534353,-58.72247
san miguel,buenos aires,21,gas oil grado 3,1350,2024-11-01 12:14:00,26,axion,-34.534353,-58.72247
san miguel,buenos aires,21,gas oil grado 3,1350,2024-11-01 12:14:00,26,axion,-34.534353,-58.72247
san miguel,buenos aires,3,nafta premium de mas de 95 ron,1380,2024-11-01 12:14:00,26,axion,-34.534353,-58.72247
tigre,buenos aires,19,gas oil grado 2,1162,2024-11-01 12:56:00,4,shell,-34.399189,-58.64639
tigre,buenos aires,3,nafta premium de mas de 95 ron,1431,2024-11-01 12:56:00,4,shell,-34.399189,-58.64639
tigre,buenos aires,2,nafta super entre 92 y 95 ron,1171,2024-11-01 12:56:00,4,shell,-34.399189,-58.64639
tigre,buenos aires,3,nafta premium de mas de 95 ron,1431,2024-11-01 12:56:00,4,shell,-34.399189,-58.64639
tigre,buenos aires,2,nafta super entre 92 y 95 ron,1171,2024-11-01 12:56:00,4,shell,-34.399189,-58.64639
tigre,buenos aires,19,gas oil grado 2,1162,2024-11-01 12:56:00,4,shell,-34.399189,-58.64639
tigre,buenos aires,21,gas oil grado 3,1399,2024-11-01 12:56:00,4,shell,-34.399189,-58.64639
tigre,buenos aires,21,gas oil grado 3,1399,2024-11-01 12:56:00,4,shell,-34.399189,-58.64639
ezpeleta,buenos aires,6,gnc,550,2024-11-01 13:45:00,4,shell,-34.747581,-58.22571
ezpeleta,buenos aires,6,gnc,550,2024-11-01 13:45:00,4,shell,-34.747581,-58.22571
berazategui,buenos aires,6,gnc,550,2024-11-01 13:47:00,1,blanca,-34.765179,-58.198365
berazategui,buenos aires,6,gnc,550,2024-11-01 13:47:00,1,blanca,-34.765179,-58.198365
adrogue,buenos aires,19,gas oil grado 2,1137,2024-11-01 14:00:00,1,blanca,-34.81184,-58.39999
quilmes,buenos aires,6,gnc,550,2024-11-01 14:00:00,4,shell,-34.72611,-58.25081
el dorado,misiones,3,nafta premium de mas de 95 ron,1428,2024-11-01 14:00:00,4,shell,-26.403762,-54.631984
el dorado,misiones,3,nafta premium de mas de 95 ron,1428,2024-11-01 14:00:00,4,shell,-26.403762,-54.631984
el dorado,misiones,19,gas oil grado 2,1207,2024-11-01 14:00:00,4,shell,-26.403762,-54.631984
el dorado,misiones,19,gas oil grado 2,1207,2024-11-01 14:00:00,4,shell,-26.403762,-54.631984
el dorado,misiones,2,nafta super entre 92 y 95 ron,1188,2024-11-01 14:00:00,4,shell,-26.403762,-54.631984
adrogue,buenos aires,21,gas oil grado 3,1380,2024-11-01 14:00:00,1,blanca,-34.81184,-58.39999
adrogue,buenos aires,2,nafta super entre 92 y 95 ron,1140,2024-11-01 14:00:00,1,blanca,-34.81184,-58.39999
adrogue,buenos aires,3,nafta premium de mas de 95 ron,1396,2024-11-01 14:00:00,1,blanca,-34.81184,-58.39999
adrogue,buenos aires,3,nafta premium de mas de 95 ron,1396,2024-11-01 14:00:00,1,blanca,-34.81184,-58.39999
berazategui,buenos aires,6,gnc,570,2024-11-01 14:00:00,2,ypf,-34.797445,-58.232292
el dorado,misiones,2,nafta super entre 92 y 95 ron,1188,2024-11-01 14:00:00,4,shell,-26.403762,-54.631984
adrogue,buenos aires,2,nafta super entre 92 y 95 ron,1140,2024-11-01 14:00:00,1,blanca,-34.81184,-58.39999
quilmes,buenos aires,6,gnc,550,2024-11-01 14:00:00,4,shell,-34.72611,-58.25081
adrogue,buenos aires,21,gas oil grado 3,1380,2024-11-01 14:00:00,1,blanca,-34.81184,-58.39999
el dorado,misiones,21,gas oil grado 3,1484,2024-11-01 14:00:00,4,shell,-26.403762,-54.631984
adrogue,buenos aires,19,gas oil grado 2,1137,2024-11-01 14:00:00,1,blanca,-34.81184,-58.39999
el dorado,misiones,21,gas oil grado 3,1484,2024-11-01 14:00:00,4,shell,-26.403762,-54.631984
berazategui,buenos aires,6,gnc,570,2024-11-01 14:00:00,2,ypf,-34.77115,-58.2442
berazategui,buenos aires,6,gnc,570,2024-11-01 14:00:00,2,ypf,-34.77115,-58.2442
berazategui,buenos aires,6,gnc,570,2024-11-01 14:00:00,2,ypf,-34.79213,-58.24976
florencio varela,buenos aires,6,gnc,570,2024-11-01 14:00:00,2,ypf,-34.793508,-58.248653
berazategui,buenos aires,6,gnc,570,2024-11-01 14:00:00,2,ypf,-34.79213,-58.24976
berazategui,buenos aires,6,gnc,570,2024-11-01 14:00:00,4,shell,-34.78327,-58.23157
florencio varela,buenos aires,6,gnc,570,2024-11-01 14:00:00,2,ypf,-34.793508,-58.248653
berazategui,buenos aires,6,gnc,570,2024-11-01 14:00:00,2,ypf,-34.797445,-58.232292
berazategui,buenos aires,6,gnc,570,2024-11-01 14:00:00,4,shell,-34.78327,-58.23157
el dorado,misiones,19,gas oil grado 2,1207,2024-11-01 14:30:00,4,shell,-26.33881,-54.6179
el dorado,misiones,3,nafta premium de mas de 95 ron,1428,2024-11-01 14:30:00,4,shell,-26.33881,-54.6179
el dorado,misiones,2,nafta super entre 92 y 95 ron,1188,2024-11-01 14:30:00,4,shell,-26.33881,-54.6179
el dorado,misiones,3,nafta premium de mas de 95 ron,1428,2024-11-01 14:30:00,4,shell,-26.33881,-54.6179
el dorado,misiones,19,gas oil grado 2,1207,2024-11-01 14:30:00,4,shell,-26.33881,-54.6179
el dorado,misiones,2,nafta super entre 92 y 95 ron,1188,2024-11-01 14:30:00,4,shell,-26.33881,-54.6179
el dorado,misiones,21,gas oil grado 3,1484,2024-11-01 14:30:00,4,shell,-26.33881,-54.6179
el dorado,misiones,21,gas oil grado 3,1484,2024-11-01 14:30:00,4,shell,-26.33881,-54.6179
berazategui,buenos aires,6,gnc,570,2024-11-01 14:37:00,4,shell,-34.78264,-58.209734
berazategui,buenos aires,6,gnc,570,2024-11-01 14:37:00,4,shell,-34.78264,-58.209734
berazategui,buenos aires,6,gnc,570,2024-11-01 14:53:00,2,ypf,-34.77764,-58.22217
berazategui,buenos aires,6,gnc,570,2024-11-01 14:53:00,2,ypf,-34.77764,-58.22217
berazategui,buenos aires,6,gnc,570,2024-11-01 14:59:00,4,shell,-34.78558,-58.253367
berazategui,buenos aires,6,gnc,570,2024-11-01 14:59:00,4,shell,-34.78558,-58.253367
berazategui,buenos aires,6,gnc,570,2024-11-01 15:16:00,2,ypf,-34.80524,-58.20635
berazategui,buenos aires,6,gnc,570,2024-11-01 15:16:00,2,ypf,-34.80524,-58.20635
capital federal,capital federal,19,gas oil grado 2,1136,2024-11-01 15:29:00,28,puma,-34.639309,-58.518604
capital federal,capital federal,19,gas oil grado 2,1136,2024-11-01 15:29:00,28,puma,-34.639309,-58.518604
capital federal,capital federal,21,gas oil grado 3,1356,2024-11-01 15:30:00,28,puma,-34.639309,-58.518604
capital federal,capital federal,21,gas oil grado 3,1356,2024-11-01 15:30:00,28,puma,-34.639309,-58.518604
bernal,buenos aires,6,gnc,520,2024-11-01 15:51:00,1,blanca,-34.711422,-58.310269
bernal,buenos aires,6,gnc,520,2024-11-01 15:51:00,1,blanca,-34.711422,-58.310269
quilmes,buenos aires,6,gnc,550,2024-11-01 15:52:00,4,shell,-34.723855,-58.256393
quilmes,buenos aires,6,gnc,550,2024-11-01 15:52:00,1,blanca,-34.730861,-58.246767
quilmes,buenos aires,6,gnc,550,2024-11-01 15:52:00,4,shell,-34.723855,-58.256393
